 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date ,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC
2229,"Zero Gravity","Kate Miller-Heidke",132,2B,54,2025-03-16,02:57,37,"","","Zero Gravity",2019-01-25,46,57,0,26,0,40,-2,F#/G♭,4,4m5FlWpaOri9OrDUj1EoTg,"EMI Recorded Music Australia Pty Ltd",AUZR01800101
2230,"Zero Gravity","Kate Miller-Heidke",132,2B,54,2025-03-16,02:57,37,"","","Zero Gravity",2019-01-25,46,57,0,26,0,40,-2,F#/G♭,4,4m5FlWpaOri9OrDUj1EoTg,"EMI Recorded Music Australia Pty Ltd",AUZR01800101
2231,"Spirit in the Sky","KEiiNO",122,8A,75,2025-03-16,03:05,45,"europop","Pop","Spirit in the Sky",2019-01-25,61,14,0,36,0,10,-6,A minor,4,7B7O5jgFpWfc9orZw6FN4K,"Hugoworld AS",QZ4JJ1823592
2232,"Spirit in the Sky","KEiiNO",122,8A,75,2025-03-16,03:05,45,"europop","Pop","Spirit in the Sky",2019-01-25,61,14,0,36,0,10,-6,A minor,4,7B7O5jgFpWfc9orZw6FN4K,"Hugoworld AS",QZ4JJ1823592
2233,"Hatrið mun sigra","Hatari",110,9A,67,2025-03-16,02:58,0,"ebm, industrial","Electronic, Rock","Söngvakeppnin 2019",2019-01-27,57,0,0,48,0,0,-10,E minor,3,1JBqLoGfH1LnGTE0wzAatU,"Ríkisútvarpið - Exclusively distributed by Alda Music",ISV441903104
2234,"Hatrið mun sigra","Hatari",110,9A,67,2025-03-16,02:58,0,"ebm, industrial","Electronic, Rock","Söngvakeppnin 2019",2019-01-27,57,0,0,48,0,0,-10,E minor,3,1JBqLoGfH1LnGTE0wzAatU,"Ríkisútvarpið - Exclusively distributed by Alda Music",ISV441903104
2235,"Love Is Forever","Leonora",136,3B,42,2025-03-16,03:01,31,"","","Love Is Forever",2019-02-01,73,58,0,79,0,0,-5,C♯/D♭,4,43k9g3vEP8z0qgkoyHjWV3,"TheArrangement",DKL501900101
2236,"Love Is Forever","Leonora",136,3B,42,2025-03-16,03:01,31,"","","Love Is Forever",2019-02-01,73,58,0,79,0,0,-5,C♯/D♭,4,43k9g3vEP8z0qgkoyHjWV3,"TheArrangement",DKL501900101
2237,"Stay","Anna Odobescu",156,5A,62,2025-03-16,03:00,20,"","","Stay",2019-02-01,42,29,0,24,0,20,-5,C minor,4,78iJjN4KTvervCOGL5hZ6R,"Reil",DKEL21900101
2238,"Stay","Anna Odobescu",156,5A,62,2025-03-16,03:00,20,"","","Stay",2019-02-01,42,29,0,24,0,20,-5,C minor,4,78iJjN4KTvervCOGL5hZ6R,"Reil",DKEL21900101
2239,"Telemóveis","CONAN OSIRIS",123,9B,37,2025-03-16,03:05,20,"fado","Folk, Traditional Music","Festival da Canção 2019",2019-02-08,71,62,3,24,0,0,-12,G,4,3Nksy9eZWGUishMmnMDP8P,"Sony Music Entertainment",PT8HG1900001
2240,"Telemóveis","CONAN OSIRIS",123,9B,37,2025-03-16,03:05,20,"fado","Folk, Traditional Music","Festival da Canção 2019",2019-02-08,71,62,3,24,0,0,-12,G,4,3Nksy9eZWGUishMmnMDP8P,"Sony Music Entertainment",PT8HG1900001
2241,"Siren Song","MARUV",115,9A,79,2025-03-22,02:51,42,"","","Siren Song",2019-02-13,73,4,1,67,0,10,-5,E minor,4,1RgSs1Jy3QHiacsnMxAAL2,"Warner Music Russia",RUA591900271
2242,"Siren Song","MARUV",115,9A,79,2025-03-22,02:51,42,"","","Siren Song",2019-02-13,73,4,1,67,0,10,-5,E minor,4,1RgSs1Jy3QHiacsnMxAAL2,"Warner Music Russia",RUA591900271
2243,"Romantica","Renato Rascel",84,8B,29,2025-03-16,04:02,0,"","","Roma With Love",2019-02-15,20,96,74,9,0,0,-12,C,4,3pQTg3KtS6xGnfyRPxhFPM,"Blue Lagoon",USBT21617605
2244,"Romantica","Renato Rascel",84,8B,29,2025-03-16,04:02,0,"","","Roma With Love",2019-02-15,20,96,74,9,0,0,-12,C,4,3pQTg3KtS6xGnfyRPxhFPM,"Blue Lagoon",USBT21617605
2245,"Beg, Steal Or Borrow","The New Seekers",136,8A,61,2025-03-22,02:47,38,"","","The Albums 1970-73",2019-02-15,48,10,0,62,0,50,-12,A minor,4,0oIL0V8acWjmUDs79Uiqsz,"Virgin Music UK",NLF057290004
2246,"Beg, Steal Or Borrow","The New Seekers",136,8A,61,2025-03-22,02:47,38,"","","The Albums 1970-73",2019-02-15,48,10,0,62,0,50,-12,A minor,4,0oIL0V8acWjmUDs79Uiqsz,"Virgin Music UK",NLF057290004
2247,"Sebi","zalagasper",108,6A,65,2025-03-22,03:18,31,"","","Štiri",2019-02-16,78,18,2,74,0,10,-7,G minor,4,1kXDk1RaOZcIfxdQCVxMWK,"Universal Music GmbH",ATUM71900007
2248,"Sebi","zalagasper",108,6A,65,2025-03-22,03:18,31,"","","Štiri",2019-02-16,78,18,2,74,0,10,-7,G minor,4,1kXDk1RaOZcIfxdQCVxMWK,"Universal Music GmbH",ATUM71900007
2249,"The Dream","Roko Blažević",114,4A,56,2025-03-16,03:00,0,"","","Dora 2019.",2019-02-17,51,57,0,34,0,30,-8,F minor,4,5H3QnsLU4k0tqGfiW6A6DW,"Croatia Records",HRA4U1900001
2250,"The Dream","Roko Blažević",114,4A,56,2025-03-16,03:00,0,"","","Dora 2019.",2019-02-17,51,57,0,34,0,30,-8,F minor,4,5H3QnsLU4k0tqGfiW6A6DW,"Croatia Records",HRA4U1900001
2251,"Look Away","Darude, Sebastian Rejman",126,10A,89,2025-03-16,02:59,26,"eurodance","Electronic, Pop","Look Away",2019-02-21,50,1,0,48,0,10,-4,B minor,4,6Bo74efyPjwcWhXi7MGY6A,"Armada Music",NLF711901354
2252,"Look Away","Darude, Sebastian Rejman",126,10A,89,2025-03-16,02:59,26,"eurodance","Electronic, Pop","Look Away",2019-02-21,50,1,0,48,0,10,-4,B minor,4,6Bo74efyPjwcWhXi7MGY6A,"Armada Music",NLF711901354
2253,"Sister","S!sters",71,8B,45,2025-03-16,03:00,24,"","","Sister",2019-02-22,55,31,0,22,0,0,-9,C,4,4AShR4usxlAsDxFAUMZMrM,"Anchor Records",DECE71900077
2254,"Sister","S!sters",71,8B,45,2025-03-16,03:00,24,"","","Sister",2019-02-22,55,31,0,22,0,0,-9,C,4,4AShR4usxlAsDxFAUMZMrM,"Anchor Records",DECE71900077
2255,"Soldi","Mahmood",95,2A,59,2025-03-16,03:15,61,"","","Gioventù Bruciata",2019-02-22,73,4,0,35,0,30,-10,D#/E♭ minor,4,4szQkW1CDHqbRZGltXJdd3,"Universal Music Italia srL.",ITUM71900060
2256,"Soldi","Mahmood",95,2A,59,2025-03-16,03:15,61,"","","Gioventù Bruciata",2019-02-22,73,4,0,35,0,30,-10,D#/E♭ minor,4,4szQkW1CDHqbRZGltXJdd3,"Universal Music Italia srL.",ITUM71900060
2257,"Bye Bye I Love You - Französische Originalaufnahme","Ireen Sheer",83,6B,55,2025-03-16,03:12,5,"schlager, schlagerparty","Easy Listening, Pop","Electrola… Das ist Musik! Ireen Sheer",2019-02-22,52,75,0,75,0,10,-8,A#/B♭,4,504jHrkKuhGj4pvh5sXbOz,"Electrola",DEF067409850
2258,"Bye Bye I Love You - Französische Originalaufnahme","Ireen Sheer",83,6B,55,2025-03-16,03:12,5,"schlager, schlagerparty","Easy Listening, Pop","Electrola… Das ist Musik! Ireen Sheer",2019-02-22,52,75,0,75,0,10,-8,A#/B♭,4,504jHrkKuhGj4pvh5sXbOz,"Electrola",DEF067409850
2259,"Replay","Tamta",102,10A,68,2025-03-16,02:53,40,"laïko","Pop","Replay",2019-02-27,71,5,0,50,0,0,-5,B minor,4,2UOyQB26wSQzM0jiTcUg50,"Minos - EMI SA",GRUM71900242
2260,"Replay","Tamta",102,10A,68,2025-03-16,02:53,40,"laïko","Pop","Replay",2019-02-27,71,5,0,50,0,0,-5,B minor,4,2UOyQB26wSQzM0jiTcUg50,"Minos - EMI SA",GRUM71900242
2261,"Better Love","Katerine Duska",176,4B,69,2025-03-16,03:01,30,"","","Better Love",2019-03-06,37,1,0,35,0,0,-5,G#/A♭,4,0QvJ5pNWlnMiLIxr7M6t3N,"Minos - EMI SA",GRUM71900229
2262,"Better Love","Katerine Duska",176,4B,69,2025-03-16,03:01,30,"","","Better Love",2019-03-06,37,1,0,35,0,0,-5,G#/A♭,4,0QvJ5pNWlnMiLIxr7M6t3N,"Minos - EMI SA",GRUM71900229
2263,"La Venda - Eurovision Song Contest / Tel Aviv 2019","Miki Núñez",148,5A,81,2025-03-22,02:59,31,"","","La Venda (Eurovision Song Contest / Tel Aviv 2019)",2019-03-06,62,8,0,80,0,30,-5,C minor,4,59jqxXIgTZtx9AETvM2fsf,"Universal Music Spain S.L.",ES5701900111
2264,"La Venda - Eurovision Song Contest / Tel Aviv 2019","Miki Núñez",148,5A,81,2025-03-22,02:59,31,"","","La Venda (Eurovision Song Contest / Tel Aviv 2019)",2019-03-06,62,8,0,80,0,30,-5,C minor,4,59jqxXIgTZtx9AETvM2fsf,"Universal Music Spain S.L.",ES5701900111
2265,"Arcade","Duncan Laurence",72,8A,33,2025-03-16,03:03,75,"","","Arcade",2019-03-07,46,82,0,27,0,10,-13,A minor,3,1Xi84slp6FryDSCbzq4UCD,"Universal Music, a division of Universal International Music BV",NL1TK1900001
2266,"Arcade","Duncan Laurence",72,8A,33,2025-03-16,03:03,75,"","","Arcade",2019-03-07,46,82,0,27,0,10,-13,A minor,3,1Xi84slp6FryDSCbzq4UCD,"Universal Music, a division of Universal International Music BV",NL1TK1900001
2267,"Ktheju Tokës","Jonida Maliqi",115,3B,61,2025-03-16,03:14,0,"","","Ktheju Tokës",2019-03-08,53,2,0,60,0,10,-5,C♯/D♭,4,7p83db7oriaCul8WzoLr6f,"Universal Music GmbH Distributed Labels",AT2DY1900002
2268,"Limits","PAENDA",131,8B,36,2025-03-16,03:24,15,"","","Limits",2019-03-08,46,81,0,18,0,10,-12,C,4,3BDkDocp0pBbZFfT0aNjdA,"Wohnzimmer Records",ATB791908605
2269,"Ktheju Tokës","Jonida Maliqi",115,3B,61,2025-03-16,03:14,0,"","","Ktheju Tokës",2019-03-08,53,2,0,60,0,10,-5,C♯/D♭,4,7p83db7oriaCul8WzoLr6f,"Universal Music GmbH Distributed Labels",AT2DY1900002
2270,"Limits","PAENDA",131,8B,36,2025-03-16,03:24,15,"","","Limits",2019-03-08,46,81,0,18,0,10,-12,C,4,3BDkDocp0pBbZFfT0aNjdA,"Wohnzimmer Records",ATB791908605
2271,"Proud","Tamara Todevska",92,5A,42,2025-03-16,03:00,33,"","","Proud",2019-03-08,36,82,0,28,0,10,-6,C minor,4,4L2YQw0JBuYcS8M1uQKQjC,"Dimitrov",ATR981194598
2272,"Fire Of Love (Pali Się)","Tulia",96,11B,78,2025-03-16,02:45,23,"","","Fire Of Love (Pali Się)",2019-03-08,59,2,21,78,0,60,-4,A,4,39eYn0el1oFv3btrhTX74G,"Universal Music Polska Sp. z o.o.",PLUM71900167
2273,"Proud","Tamara Todevska",92,5A,42,2025-03-16,03:00,33,"","","Proud",2019-03-08,36,82,0,28,0,10,-6,C minor,4,4L2YQw0JBuYcS8M1uQKQjC,"Dimitrov",ATR981194598
2274,"Fire Of Love (Pali Się)","Tulia",96,11B,78,2025-03-16,02:45,23,"","","Fire Of Love (Pali Się)",2019-03-08,59,2,21,78,0,60,-4,A,4,39eYn0el1oFv3btrhTX74G,"Universal Music Polska Sp. z o.o.",PLUM71900167
2275,"Say Na Na Na","Serhat",118,12A,92,2025-03-22,02:58,0,"","","Say Na Na Na",2019-03-08,68,0,0,74,0,30,-5,C♯/D♭ minor,4,1QiX3OmiJ3AyClandLJoEj,"CAP-Sounds",DEZ071900300
2276,"Say Na Na Na","Serhat",118,12A,92,2025-03-22,02:58,0,"","","Say Na Na Na",2019-03-08,68,0,0,74,0,30,-5,C♯/D♭ minor,4,1QiX3OmiJ3AyClandLJoEj,"CAP-Sounds",DEZ071900300
2277,"She Got Me","Luca Hänni",97,10A,75,2025-03-22,03:00,43,"","","She Got Me",2019-03-08,66,6,0,47,0,0,-6,B minor,4,19n68Fcyr7LCfDCKdscjLI,"Muve Recordings",CH2181900023
2278,"She Got Me","Luca Hänni",97,10A,75,2025-03-22,03:00,43,"","","She Got Me",2019-03-08,66,6,0,47,0,0,-6,B minor,4,19n68Fcyr7LCfDCKdscjLI,"Muve Recordings",CH2181900023
2279,"Walking Out","Srbuk",130,3B,66,2025-03-16,02:56,6,"","","Walking Out",2019-03-10,61,17,0,39,0,10,-5,C♯/D♭,4,6ome4ccI3MJW8Y7Un8KNBx,"Teta Records",RUB421900394
2280,"Walking Out","Srbuk",130,3B,66,2025-03-16,02:56,6,"","","Walking Out",2019-03-10,61,17,0,39,0,10,-5,C♯/D♭,4,6ome4ccI3MJW8Y7Un8KNBx,"Teta Records",RUB421900394
2281,"On a Sunday","Ester Peony",72,5A,49,2025-03-16,03:04,0,"slap house","Electronic","On a Sunday",2019-03-10,35,13,0,33,0,10,-6,C minor,4,67gDqPeyqOo3DKICrz5Y8Y,"Cat Music",ROCMA1911769
2282,"On a Sunday","Ester Peony",72,5A,49,2025-03-16,03:04,0,"slap house","Electronic","On a Sunday",2019-03-10,35,13,0,33,0,10,-6,C minor,4,67gDqPeyqOo3DKICrz5Y8Y,"Cat Music",ROCMA1911769
2283,"Kruna","Nevena Bozovic",158,1A,48,2025-03-22,03:07,0,"","","Kruna",2019-03-20,20,21,0,16,0,10,-6,G#/A♭ minor,3,0D0yCWxBoaQb55KN3xtvpS,"PGP RTS",RSA041900020
2284,"Kruna","Nevena Bozovic",158,1A,48,2025-03-22,03:07,0,"","","Kruna",2019-03-20,20,21,0,16,0,10,-6,G#/A♭ minor,3,0D0yCWxBoaQb55KN3xtvpS,"PGP RTS",RSA041900020
2285,"That Night","Carousel",93,6A,46,2025-03-16,03:01,25,"","","That Night",2019-03-22,67,68,0,51,0,0,-10,G minor,4,2lXVZV4hnSlH1emXHocEUO,"Universal Music Oy",FIUM71900111
2286,"That Night","Carousel",93,6A,46,2025-03-16,03:01,25,"","","That Night",2019-03-22,67,68,0,51,0,0,-10,G minor,4,2lXVZV4hnSlH1emXHocEUO,"Universal Music Oy",FIUM71900111
2287,"Like It","ZENA",105,6A,87,2025-03-16,03:01,0,"","","Like It",2019-03-26,69,38,0,42,0,20,-4,G minor,4,6sGcFdmfVhmq09Dy1rQgAh,"Первое музыкальное Издательство",RUB421900357
2288,"Like It","ZENA",105,6A,87,2025-03-16,03:01,0,"","","Like It",2019-03-26,69,38,0,42,0,20,-4,G minor,4,6sGcFdmfVhmq09Dy1rQgAh,"Первое музыкальное Издательство",RUB421900357
2289,"22","Sarah McTernan",125,8B,45,2025-03-16,02:53,24,"","","22",2019-03-29,71,12,0,67,0,60,-9,C,4,3ZBeBPho2tpNn6vHcic9Jd,"Universal Music A/S",IEPZZ1900001
2290,"22","Sarah McTernan",125,8B,45,2025-03-16,02:53,24,"","","22",2019-03-29,71,12,0,67,0,60,-9,C,4,3ZBeBPho2tpNn6vHcic9Jd,"Universal Music A/S",IEPZZ1900001
2291,"Heaven","D-mol",92,10B,73,2025-03-16,02:54,15,"","","Heaven",2019-03-29,53,21,0,47,0,30,-8,D,4,3xiAusIKlqfnatyzEWzdtS,"Universal Music A/S",DKUM71900127
2292,"Heaven","D-mol",92,10B,73,2025-03-16,02:54,15,"","","Heaven",2019-03-29,53,21,0,47,0,30,-8,D,4,3xiAusIKlqfnatyzEWzdtS,"Universal Music A/S",DKUM71900127
2293,"Run With the Lions","Jurijus",158,8B,70,2025-03-16,03:00,22,"","","Run With the Lions",2019-04-01,57,4,1,40,0,0,-7,C,4,1PiZscF70USgrXYRNn9hoT,"UAB Gyva Muzika/Pele Loriano/Eric Lumiere/Ashley Hicklin",QZDA61954618
2294,"Run With the Lions","Jurijus",158,8B,70,2025-03-16,03:00,22,"","","Run With the Lions",2019-04-01,57,4,1,40,0,0,-7,C,4,1PiZscF70USgrXYRNn9hoT,"UAB Gyva Muzika/Pele Loriano/Eric Lumiere/Ashley Hicklin",QZDA61954618
2295,"Keep On Going","Oto Nemsadze",120,10A,70,2025-03-16,03:04,18,"","","Keep On Going",2019-04-12,32,49,0,30,0,20,-5,B minor,4,2vs3g4jUwlyhOv12wAtu2L,"Universal Music A/S",DKUM71900137
2296,"Keep On Going","Oto Nemsadze",120,10A,70,2025-03-16,03:04,18,"","","Keep On Going",2019-04-12,32,49,0,30,0,20,-5,B minor,4,2vs3g4jUwlyhOv12wAtu2L,"Universal Music A/S",DKUM71900137
2297,"Bigger Than Us - Eurovision 2019 - United Kingdom","Michael Rice",82,8B,55,2025-03-22,02:58,31,"","","Bigger Than Us (Eurovision 2019 - United Kingdom)",2019-04-19,52,1,0,57,0,0,-8,C,4,45VugoW5rHn10hloUhEPcV,"Xploded Music Limited",NL1AP1915371
2298,"Bigger Than Us - Eurovision 2019 - United Kingdom","Michael Rice",82,8B,55,2025-03-22,02:58,31,"","","Bigger Than Us (Eurovision 2019 - United Kingdom)",2019-04-19,52,1,0,57,0,0,-8,C,4,45VugoW5rHn10hloUhEPcV,"Xploded Music Limited",NL1AP1915371
2299,"Questo amore","Ricchi E Poveri",145,3B,43,2025-03-16,04:21,6,"italo disco","Electronic, Pop","Amore Italiano",2019-04-26,54,48,0,63,0,10,-12,C♯/D♭,4,52gnRvMIeZ93hRFTKRQwSr,"Warner Music Group - X5 Music Group",ITD017800413
2300,"Questo amore","Ricchi E Poveri",145,3B,43,2025-03-16,04:21,6,"italo disco","Electronic, Pop","Amore Italiano",2019-04-26,54,48,0,63,0,10,-12,C♯/D♭,4,52gnRvMIeZ93hRFTKRQwSr,"Warner Music Group - X5 Music Group",ITD017800413
2301,"Wake Up","Eliot",145,6A,60,2025-03-16,02:59,27,"","","Wake Up",2019-05-03,60,38,0,19,0,40,-9,G minor,4,3D4sDAX4e9mAQyrULRP5vu,"Sony Music Entertainment",BEB471900004
2302,"Wake Up","Eliot",145,6A,60,2025-03-16,02:59,27,"","","Wake Up",2019-05-03,60,38,0,19,0,40,-9,G minor,4,3D4sDAX4e9mAQyrULRP5vu,"Sony Music Entertainment",BEB471900004
2303,"Too Late For Love","John Lundvik",104,8B,75,2025-03-22,02:58,46,"","","My Turn",2019-05-10,40,20,0,42,0,0,-4,C,4,6kIdjk3D8XxA2UafE0THGK,"WM Sweden",SEPQA1900010
2304,"Too Late For Love","John Lundvik",104,8B,75,2025-03-22,02:58,46,"","","My Turn",2019-05-10,40,20,0,42,0,0,-4,C,4,6kIdjk3D8XxA2UafE0THGK,"WM Sweden",SEPQA1900010
2305,"Chameleon","Michela",98,3A,70,2025-03-16,03:00,37,"","","Chameleon",2019-05-15,71,28,0,85,0,10,-4,A#/B♭ minor,4,51FonRnKwkcXS6e0qwpEeY,"Universal Music GmbH",ATUM71900106
2306,"Chameleon","Michela",98,3A,70,2025-03-16,03:00,37,"","","Chameleon",2019-05-15,71,28,0,85,0,10,-4,A#/B♭ minor,4,51FonRnKwkcXS6e0qwpEeY,"Universal Music GmbH",ATUM71900106
2307,"Roi","Bilal Hassani",140,11A,66,2025-03-16,02:58,34,"french pop, variété française","Pop","Kingdom",2019-05-31,56,24,0,56,0,10,-7,F#/G♭ minor,4,7pLQelyQgfxEqc26woIhBA,"Columbia Local",FR91X1950000
2308,"Roi","Bilal Hassani",140,11A,66,2025-03-16,02:58,34,"french pop, variété française","Pop","Kingdom",2019-05-31,56,24,0,56,0,10,-7,F#/G♭ minor,4,7pLQelyQgfxEqc26woIhBA,"Columbia Local",FR91X1950000
2309,"Tænker altid på dig","Bamse",92,7B,56,2025-03-16,03:04,8,"dansktop, dansk pop","Pop","Danske ballader",2019-06-14,37,71,0,57,0,30,-7,F,4,77bJ9T7hCDYGsgVG5XeFKU,"Warner Music Group - X5 Music Group",DKABA1103129
2310,"Tænker altid på dig","Bamse",92,7B,56,2025-03-16,03:04,8,"dansktop, dansk pop","Pop","Danske ballader",2019-06-14,37,71,0,57,0,30,-7,F,4,77bJ9T7hCDYGsgVG5XeFKU,"Warner Music Group - X5 Music Group",DKABA1103129
2311,"Puppet On A String","Sandie Shaw",124,9B,62,2025-03-22,02:23,24,"","","The Very Best Of",2019-06-14,73,43,0,96,0,0,-8,G,4,3Ydc7VPqwBPMrd6dA1PPj6,"UMC (Universal Music Catalogue)",GBCXD0400224
2312,"Puppet On A String","Sandie Shaw",124,9B,62,2025-03-22,02:23,24,"","","The Very Best Of",2019-06-14,73,43,0,96,0,0,-8,G,4,3Ydc7VPqwBPMrd6dA1PPj6,"UMC (Universal Music Catalogue)",GBCXD0400224
2313,"Laat Me Nu Gaan","Linda Lepomme",128,7A,74,2025-03-16,03:07,5,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,27,83,0,42,0,90,-7,D minor,4,6UkYDk7TbcBfO4uorMksKd,"Central Park Records [dist. Tratore]",BXCPT1900082
2314,"Laat Me Nu Gaan","Linda Lepomme",128,7A,74,2025-03-16,03:07,5,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,27,83,0,42,0,90,-7,D minor,4,6UkYDk7TbcBfO4uorMksKd,"Central Park Records [dist. Tratore]",BXCPT1900082
2315,"To Katalava Arga","Lia Vissi",129,11B,85,2025-03-16,03:22,5,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,28,69,0,40,10,90,-6,A,4,0mndNiNUJkIZ7UkaBT23tM,"Central Park Records [dist. Tratore]",BXCPT1900077
2316,"To Katalava Arga","Lia Vissi",129,11B,85,2025-03-16,03:22,5,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,28,69,0,40,10,90,-6,A,4,0mndNiNUJkIZ7UkaBT23tM,"Central Park Records [dist. Tratore]",BXCPT1900077
2317,"Femme Dans Ses Reves Aussi","Roger Bens",157,4A,88,2025-03-16,03:04,8,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,39,67,0,78,20,90,-5,F minor,4,1wlczVgzFWQ1fVcnTOs5ub,"Central Park Records [dist. Tratore]",BXCPT1900080
2318,"Femme Dans Ses Reves Aussi","Roger Bens",157,4A,88,2025-03-16,03:04,8,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,39,67,0,78,20,90,-5,F minor,4,1wlczVgzFWQ1fVcnTOs5ub,"Central Park Records [dist. Tratore]",BXCPT1900080
2319,"Wait Until the Weekend Comes","Maria Christian",119,5B,71,2025-03-16,03:15,6,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,38,69,0,27,0,90,-6,D#/E♭,4,3W7fbcyAPR7RG6keSrBGGl,"Central Park Records [dist. Tratore]",BXCPT1900075
2320,"Wait Until the Weekend Comes","Maria Christian",119,5B,71,2025-03-16,03:15,6,"","","Eurovision Sweden '85 - Eurovision Song Contest",2019-06-25,38,69,0,27,0,90,-6,D#/E♭,4,3W7fbcyAPR7RG6keSrBGGl,"Central Park Records [dist. Tratore]",BXCPT1900075
2321,"Tausend Fenster","Karel Gott",48,10A,56,2025-03-16,03:12,3,"schlager, schlagerparty","Easy Listening, Pop","Electrola… Das ist Musik! Karel Gott",2019-07-12,19,31,0,19,0,10,-6,B minor,4,22b4xE5XCQA349gXBLZKBi,"Electrola",DEF066801630
2322,"Tausend Fenster","Karel Gott",48,10A,56,2025-03-16,03:12,3,"schlager, schlagerparty","Easy Listening, Pop","Electrola… Das ist Musik! Karel Gott",2019-07-12,19,31,0,19,0,10,-6,B minor,4,22b4xE5XCQA349gXBLZKBi,"Electrola",DEF066801630
2323,"Dis rien - Remasterisé en 2019","François Deguelt",115,11B,49,2025-03-16,03:12,2,"chanson, variété française","Folk, Traditional Music, Pop","1960-1962 : Les succès (Remasterisé en 2019)",2019-07-19,30,43,0,35,0,60,-7,A,3,27Q6qQbN0pPSlColXa1yJc,"Parlophone (France)",FRZ041901519
2324,"Ce soir-là - Remasterisé en 2019","François Deguelt",99,3A,47,2025-03-16,03:34,1,"chanson, variété française","Folk, Traditional Music, Pop","1958-1960 : Les succès (Remasterisé en 2019)",2019-07-19,26,75,0,37,0,20,-8,A#/B♭ minor,4,7Caznu1wx45WNnDRkUnDR7,"Parlophone (France)",FRZ041901484
2325,"Dis rien - Remasterisé en 2019","François Deguelt",115,11B,49,2025-03-16,03:12,2,"chanson, variété française","Folk, Traditional Music, Pop","1960-1962 : Les succès (Remasterisé en 2019)",2019-07-19,30,43,0,35,0,60,-7,A,3,27Q6qQbN0pPSlColXa1yJc,"Parlophone (France)",FRZ041901519
2326,"Ce soir-là - Remasterisé en 2019","François Deguelt",99,3A,47,2025-03-16,03:34,1,"chanson, variété française","Folk, Traditional Music, Pop","1958-1960 : Les succès (Remasterisé en 2019)",2019-07-19,26,75,0,37,0,20,-8,A#/B♭ minor,4,7Caznu1wx45WNnDRkUnDR7,"Parlophone (France)",FRZ041901484
2327,"Uh, jeg ville ønske jeg var dig","Birthe Wilke",62,7B,32,2025-03-16,02:46,0,"dansktop, dansk pop","Pop","Efter Skoletid Vol. 3",2019-07-27,64,84,0,61,0,0,-11,F,4,2xBOs455bMzbILeeKA1UuS,"Wildcard",DKNA21905318
2328,"Uh, jeg ville ønske jeg var dig","Birthe Wilke",62,7B,32,2025-03-16,02:46,0,"dansktop, dansk pop","Pop","Efter Skoletid Vol. 3",2019-07-27,64,84,0,61,0,0,-11,F,4,2xBOs455bMzbILeeKA1UuS,"Wildcard",DKNA21905318
2329,"Under Stjernerne På Himlen","Tommy Seebach",90,7B,90,2025-03-16,02:43,2,"dansktop, dansk pop","Pop","Børnemusik – De Bedste Børnesange",2019-08-09,55,13,0,72,0,30,-4,F,4,65ceQzRXSP6BfsEEtdtBVj,"Universal Music A/S",DKBV79300310
2330,"Under Stjernerne På Himlen","Tommy Seebach",90,7B,90,2025-03-16,02:43,2,"dansktop, dansk pop","Pop","Børnemusik – De Bedste Børnesange",2019-08-09,55,13,0,72,0,30,-4,F,4,65ceQzRXSP6BfsEEtdtBVj,"Universal Music A/S",DKBV79300310
2331,"Il pleut de l'or","Michael von der Heide",128,4A,78,2025-03-22,02:58,13,"","","Il pleut de l'or",2019-08-21,61,1,0,38,0,30,-7,F minor,4,4E0XKHtQq2kfvva8IRvIz5,"igroovemusic.com",CHD621900050
2332,"Il pleut de l'or","Michael von der Heide",128,4A,78,2025-03-22,02:58,13,"","","Il pleut de l'or",2019-08-21,61,1,0,38,0,30,-7,F minor,4,4E0XKHtQq2kfvva8IRvIz5,"igroovemusic.com",CHD621900050
2333,"Bem Bom","Doce",106,9B,71,2025-03-16,02:36,0,"","","Vozes Femininas",2019-10-18,83,0,62,77,10,0,-9,G,4,116WR73N6BC7U9Uf5n1vKt,"UME - Global Clearing House",PTAB19400319
2334,"Bem Bom","Doce",106,9B,71,2025-03-16,02:36,0,"","","Vozes Femininas",2019-10-18,83,0,62,77,10,0,-9,G,4,116WR73N6BC7U9Uf5n1vKt,"UME - Global Clearing House",PTAB19400319
2335,"Le chant de Mallory","Rachel",76,1B,43,2025-03-16,02:22,9,"","","Popp Songs",2019-10-25,29,93,0,43,0,10,-6,B,4,5ATFYzJdCMISJUUVRDUHMA,"Universal Music Division Mercury Records",FRZ016402060
2336,"Le chant de Mallory","Rachel",76,1B,43,2025-03-16,02:22,9,"","","Popp Songs",2019-10-25,29,93,0,43,0,10,-6,B,4,5ATFYzJdCMISJUUVRDUHMA,"Universal Music Division Mercury Records",FRZ016402060
